Radio ID*,Radio Serial Number,Radio User Alias+,Security Group+,Radio Capability Profile+,Radio Site Access Profile+,Primary Talkgroup,Voice Enabled,Interconnect Enabled,Emergency Alarm Comments,Secure Communication Mode,Data Capability,Direct Dial Number,Secure Land to Mobile Start Mode,Interconnect Subsystem,Radio User Interconnect Profile,Interconnect Secure Key Reference,IP Address Assignment,IP Address,Generate ICMP Message,Source Address Checking,Ready Timer (sec),Data Agency Group,Data Steering Profile,Access Point Name,Notes,Date Modified,Trunking Subscriber Type
4815026,481CNP3886,LAD 45 A,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815025,481CNP3885,LAD 45,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4818066,481CNP3929,LAD 43B,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Nov-16-2018, 09:19:49",IVD Radio
4815024,514CMZ0440,LAD 43 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815023,481CNP3836,LAD 43 A,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815022,481CNP3820,LAD 43,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4818059,481CNP3930,LAD 11C,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Nov-16-2018, 09:18:56",IVD Radio
4812111,481CNP3849,LAD 11B,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-29-2016, 06:58:13",IVD Radio
4812085,481CNP3896,LAD 11A,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4815069,481CNP3811,LAD 11,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:18",IVD Radio
4812077,481CNP3934,INSPECTOR 1,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4812069,481CNP3910,INSP 2,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4812068,527CNP2100,INSP 1 M.,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4800034,652CNM0082,GEN GOV SP 1,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-06-2018, 09:19:12",IVD Radio
4812097,656CLH0483,FR TEMP 6,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 08:42:00",IVD Radio
4812095,527CNP1981,FR TEMP 4,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 08:41:35",IVD Radio
4812094,527CNM2092,FR TEMP 3,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 08:40:52",IVD Radio
4812092,527CNP2044,FR TEMP 1,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 08:38:41",IVD Radio
4818004,481CNP4198,FORESTRY 4,1,700,700,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:22",IVD Radio
4818003,481CNP4199,FORESTRY 3,1,700,700,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:22",IVD Radio
4818002,481CNP4197,FORESTRY 2,1,700,700,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:22",IVD Radio
4818001,481CNP4196,FORESTRY 1,1,700,700,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:22",IVD Radio
4812115,527CNM0643,FIRE-EMS SP M1,1,812,812,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-10-2018, 12:17:02",IVD Radio
4812066,527CNP1972,FIRE SP 2 DM,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4812063,527cnp2129,ENG 90 A,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4815104,527CSX0998,ENG 46,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-14-2016, 23:39:21",IVD Radio
4815021,514CKK1070,ENG 44 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815020,481CNP3838,ENG 44 B,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815019,481CNP3888,ENG 44 A,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815018,481CNP3867,ENG 44,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815017,527CNP2099,ENG 41 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815016,481CNP3830,ENG 41 A,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815015,481CNP3818,ENG 41,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815014,514CLd1776,ENG 40 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815060,481CNP3847,ENG 40 C,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Sep-01-2017, 12:17:23",IVD Radio
4815013,481CNP3865,ENG 40 A,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4815012,481CNP3831,ENG 40,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:16",IVD Radio
4812062,481CNP3894,ENG 33B,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jun-10-2016, 11:26:31",IVD Radio
4812041,481CNP3864,ENG 33A,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"May-02-2016, 11:43:10",IVD Radio
4812081,527CNP2127,ENG 33 M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4812058,481CNP3891,ENG 33,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812054,481CNP3884,ENG 32B,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812043,481CNP3868,ENG 32A,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812046,481CNP3897,ENG 32,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4815068,481CNP3846,ENG 31C,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Nov-27-2018, 14:01:20",IVD Radio
4812071,481CNP3909,ENG 31B,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Nov-19-2018, 09:22:06",IVD Radio
4812056,481CNP3890,ENG 31A,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812053,527CNM0591,ENG 31 M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812103,481CPX8258,ENG 31,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jan-06-2017, 15:41:56",IVD Radio
4812033,481CNP3855,ENG 23A,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:09",IVD Radio
4812035,527CNP2095,ENG 23 M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:09",IVD Radio
4812088,481CNP3879,ENG 23,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4812047,527cnp2131,ENG 22 M.,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812048,527cnp2043,ENG 22 M -TEMP.,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812059,527cnp2091,ENG 22 M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812039,481CNP3860,ENG 21B,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812045,481CNP3871,ENG 21A,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812117,527CRR1209,ENG 21 VEH339,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-09-2018, 10:09:10",IVD Radio
4812042,827cnp2133,ENG 21 M.,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812104,481CPX8264,ENG 21,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jun-23-2017, 10:20:27",IVD Radio
4812037,481CNP3858,ENG 12B,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:09",IVD Radio
4812038,481CNP3859,ENG 12A,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:09",IVD Radio
4812096,527CNP2042,ENG 12 M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:12",IVD Radio
4812034,481CNP3856,ENG 12,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:09",IVD Radio
4812032,527CNM0593,ENG 11 M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:09",IVD Radio
4811034,481CNP3956,EMS OOS180626,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jun-25-2018, 12:55:58",IVD Radio
4811053,527CNM0626,EMS DISP 6,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:08",IVD Radio
4811057,527CNM0625,EMS DISP 5,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:08",IVD Radio
4811052,527CNM0622,EMS DISP 4,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:08",IVD Radio
4811051,481CNP3922,EMS DISP 3H,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:07",IVD Radio
4811054,527CNM0621,EMS DISP 3,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:08",IVD Radio
4811050,481CNP3938,EMS DISP 2H,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:07",IVD Radio
4811056,527CNM0623,EMS DISP 2,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:08",IVD Radio
4811049,481CNP3924,EMS DISP 1H,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:07",IVD Radio
4811055,527CNM0624,EMS DISP 1,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:08",IVD Radio
4811078,481CRMB974,EMS 520,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:42",IVD Radio
4811093,514CMP1358,EMS 516 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:08:21",IVD Radio
4811047,514CMR1573,EMS 515 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:07",IVD Radio
4811061,481CRMB982,EMS 515,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:41",IVD Radio
4818101,481CNP3863,EMS 510,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"May-11-2018, 18:18:33",IVD Radio
4811062,481CRMB970,EMS 315A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-25-2018, 15:47:08",IVD Radio
4811072,481CRMB963,EMS 315,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-25-2018, 15:46:39",IVD Radio
4811081,481CRMB976,EMS 314A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:42",IVD Radio
4811039,527CPP1396,EMS 314 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:07",IVD Radio
4811064,481CRMB967,EMS 314,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:41",IVD Radio
4811075,481CRMB978,EMS 313A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:42",IVD Radio
4811063,481CRMB961,EMS 313,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:41",IVD Radio
4811044,481CNP3942,EMS 312A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-20-2017, 17:25:48",IVD Radio
4811080,481CRMB983,EMS 312,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:42",IVD Radio
4811043,481CNP3901,EMS 311A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-20-2017, 17:25:10",IVD Radio
4811070,481CRMB965,EMS 311,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:41",IVD Radio
4818100,481CNP3887,EMS 310A SPARE,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:24",IVD Radio
4811048,481CNP3941,EMS 310A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-20-2017, 17:26:50",IVD Radio
4811033,514CMR1569,EMS 310 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:07",IVD Radio
4811077,481CRMB979,EMS 310,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:41",IVD Radio
4811036,481CNP3957,EMS 309A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-20-2017, 17:22:42",IVD Radio
4811071,481CRMB964,EMS 309,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:41",IVD Radio
4811045,481CNP3943,EMS 308A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-20-2017, 17:20:10",IVD Radio
4811067,481CRMB972,EMS 308,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:41",IVD Radio
4815067,481CNP3827,EMS 307A SPARE,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:18",IVD Radio
4811025,481CNP3953,EMS 307A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-20-2017, 17:24:10",IVD Radio
4811024,514CMP1361,EMS 307 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:06",IVD Radio
4811083,481CRMB968,EMS 307,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:42",IVD Radio
4811079,481CRMB969,EMS 306A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:42",IVD Radio
4811082,481CRMB977,EMS 306,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:42",IVD Radio
4811010,481CNP3948,EMS 305A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-20-2017, 17:19:33",IVD Radio
4811060,481CRMB975,EMS 305,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:41",IVD Radio
4811076,481CRMB981,EMS 304A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jun-25-2018, 12:56:33",IVD Radio
4811068,481CRMB966,EMS 304,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:42",IVD Radio
4811031,481CNP3955,EMS 303A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-20-2017, 17:21:22",IVD Radio
4815066,481CNP3848,EMS 303 SPARE,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:18",IVD Radio
4811074,481CRMB962,EMS 303,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:41",IVD Radio
4811065,481CRMB980,EMS 302B,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:18:51",IVD Radio
4811007,481CNP3947,EMS 302A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-20-2017, 17:17:35",IVD Radio
4811073,481CRMB960,EMS 301A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-20-2018, 16:27:30",IVD Radio
4811069,481CRMB971,EMS 301 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:15:42",IVD Radio
4811005,205CMR3687,EMS 301 A OOS,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-20-2016, 18:26:38",IVD Radio
4811066,481CRMB973,EMS 300B,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:16:59",IVD Radio
4815075,481CNP3845,EMS 300A SPARE,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:18",IVD Radio
4811022,481CNP3952,EMS 300A,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-20-2017, 17:20:48",IVD Radio
4811003,514CMP1354,EMS 300 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:06",IVD Radio
4811095,527CNP1978,EMS 1645 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-09-2018, 15:47:05",IVD Radio
4800093,527CNM0640,EMS 1644 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-09-2018, 15:46:30",IVD Radio
4811094,527CSR0093,EMS 1643 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-09-2018, 10:36:50",IVD Radio
4811040,527CPV0984,EMS 1640 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:07:31",IVD Radio
4811041,527CPZ0649,EMS 1639 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:07:05",IVD Radio
4811027,514CMP1362,EMS 1638 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-18-2018, 14:25:30",IVD Radio
4811030,514CMR1570,EMS 1637 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-18-2018, 14:26:46",IVD Radio
4811009,514CMP1356,EMS 1635 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:05:30",IVD Radio
4811015,514CMR1571,EMS 1634 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:04:54",IVD Radio
4811091,527CSM1688,EMS 1633 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-02-2016, 17:12:47",IVD Radio
4811090,527CSM1685,EMS 1632 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-02-2016, 17:12:13",IVD Radio
4811089,527CSM1690,EMS 1631 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-02-2016, 17:11:38",IVD Radio
4811088,527CSM1686,EMS 1630 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-02-2016, 17:06:40",IVD Radio
4811006,514CMP1355,EMS 1629 M.,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-29-2018, 13:30:27",IVD Radio
4811018,514CMP1359,EMS 1629 M Rear,1,811,811,1114,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-10-2018, 15:00:22",IVD Radio
4811012,514CMP1357,EMS 1629 M,1,811,811,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2018, 13:03:32",IVD Radio
